"measure_id","measure_name","location_id","ihme_loc_id","location_name","sex_id","sex","age_group_id","age_group_name","year_id","metric_id","metric_name","rei_id","rei_name","threshold","population","mean","upper","lower"
5,"Prevalence",92,"ESP","Spain",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,6389.52412087609,114.520190782692,236.412392472415,38.3371447252565
5,"Prevalence",93,"SWE","Sweden",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,2174.10704327382,23.6730578630024,45.6562479087502,6.52232112982146
5,"Prevalence",94,"CHE","Switzerland",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,1676.4723711472,61.1964291380008,140.823679176365,21.7941408249136
5,"Prevalence",95,"GBR","United Kingdom",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,13250.9852551841,183.087231194925,318.023646124419,66.2549262759206
5,"Prevalence",97,"ARG","Argentina",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,10207.1864055281,858.028909078014,1939.36541705035,224.558100921619
5,"Prevalence",98,"CHL","Chile",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,3863.75936353973,120.001838446476,270.463155447781,42.501352998937
5,"Prevalence",99,"URY","Uruguay",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,677.239572199333,149.607956030881,315.593640644889,50.1157283427506
5,"Prevalence",101,"CAN","Canada",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,7027.6503105751,142.376692190646,281.106012423004,49.1935521740257
5,"Prevalence",102,"USA","United States of America",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,70195.9309931256,1037.61480205486,2176.07386078689,350.979654965628
5,"Prevalence",105,"ATG","Antigua and Barbuda",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,19.8749240314296,0.521731019960071,1.33161991010578,0.119249544188577
5,"Prevalence",106,"BHS","Bahamas",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,76.1050081822094,0.747950239065149,1.67431018000861,0.152210016364419
5,"Prevalence",107,"BRB","Barbados",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,50.0311025648892,1.97883464600888,5.45339017957292,0.400248820519114
5,"Prevalence",108,"BLZ","Belize",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,145.840991553815,6.29093044681879,17.2092370033502,1.31256892398434
5,"Prevalence",109,"CUB","Cuba",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,1908.05869573227,1065.76762197972,1698.17223920172,341.542506536077
5,"Prevalence",110,"DMA","Dominica",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,12.2890993846117,0.281338194694772,0.725056863692091,0.0737345963076703
5,"Prevalence",111,"DOM","Dominican Republic",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,4061.61355258098,1325.84984760734,2879.68400877991,304.621016443573
5,"Prevalence",112,"GRD","Grenada",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,25.6797586986095,1.37325105488551,3.67220549390116,0.308157104383314
5,"Prevalence",113,"GUY","Guyana",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,284.082086879988,27.1923338025252,74.7135888494367,7.10205217199969
5,"Prevalence",114,"HTI","Haiti",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,6497.15399514753,5990.50275088424,6373.70806923973,4671.45372251108
5,"Prevalence",115,"JAM","Jamaica",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,628.211195994801,6.78285838375089,16.3334910958648,1.8846335879844
5,"Prevalence",116,"LCA","Saint Lucia",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,32.0470196738381,1.85695451381643,5.28775824618328,0.416611255759895
5,"Prevalence",117,"VCT","Saint Vincent and the Grenadines",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,24.8109469570381,2.54349015259747,7.34404029928326,0.694706514797065
5,"Prevalence",118,"SUR","Suriname",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,169.04971691931,11.7509186428055,32.2884959315882,2.70479547070896
5,"Prevalence",119,"TTO","Trinidad and Tobago",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,282.744339687844,2.4670131304522,5.65488679375688,0.565488679375688
5,"Prevalence",121,"BOL","Bolivia (Plurinational State of)",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,4639.33142855863,3045.94165086506,4286.74223998817,1271.17681142506
5,"Prevalence",122,"ECU","Ecuador",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,6104.03089432354,379.193420013003,988.853004880414,97.6644943091767
5,"Prevalence",123,"PER","Peru",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,12810.7049577202,7162.91600640355,11196.5561330475,2574.95169650176
5,"Prevalence",125,"COL","Colombia",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,12828.7148478531,611.27737724485,1719.04778961231,115.458433630678
5,"Prevalence",126,"CRI","Costa Rica",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,1039.95315674788,76.2453771869195,227.749741327785,19.7591099782097
5,"Prevalence",127,"SLV","El Salvador",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,2215.14007830767,881.554807308487,1783.18776303767,214.868587595844
5,"Prevalence",128,"GTM","Guatemala",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,5646.3227140964,3038.80942861835,5025.2272155458,869.533697970846
5,"Prevalence",129,"HND","Honduras",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,4230.09949445694,2116.22330530443,3629.42536624405,600.674128212885
5,"Prevalence",130,"MEX","Mexico",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,35907.7668668628,4306.57611312922,5996.59706676609,2908.52911621589
5,"Prevalence",131,"NIC","Nicaragua",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,2437.80249978831,254.295488434132,745.967564935222,68.2584699940726
5,"Prevalence",132,"PAN","Panama",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,1343.16294550637,87.8376183092785,231.024026627096,22.8337700736083
5,"Prevalence",133,"VEN","Venezuela (Bolivarian Republic of)",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,8599.29666195424,5410.18588701281,7954.34941230767,2124.0262755027
5,"Prevalence",135,"BRA","Brazil",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,63038.7898012685,14808.4389644952,23135.2358570655,8132.00388436363
5,"Prevalence",136,"PRY","Paraguay",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,2455.5349309916,203.531809509428,748.938153952439,31.9219541028908
5,"Prevalence",139,"DZA","Algeria",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,17288.2716148767,4480.06613760774,10061.7740798582,1348.48518596038
5,"Prevalence",140,"BHR","Bahrain",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,335.524092509348,10.7090298292998,24.8287828456918,3.35524092509348
5,"Prevalence",141,"EGY","Egypt",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,49015.7684494291,27333.2917555974,40928.1666552733,11567.7213540653
5,"Prevalence",142,"IRN","Iran (Islamic Republic of)",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,19625.8856518054,6955.90197861332,12933.4586445398,2492.48747777929
5,"Prevalence",143,"IRQ","Iraq",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,15769.5165928676,2592.47866858641,5408.9441913536,977.710028757793
5,"Prevalence",144,"JOR","Jordan",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,4104.59290058466,322.423060963464,747.035907906408,102.614822514616
5,"Prevalence",145,"KWT","Kuwait",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,949.593751056232,15.554097332076,32.2861875359119,4.74796875528116
5,"Prevalence",146,"LBN","Lebanon",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,1504.24227703085,40.2639577071179,84.2375675137275,15.0424227703085
5,"Prevalence",147,"LBY","Libya",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,1525.8303658166,81.7790155871547,176.996322434726,27.4649465846988
5,"Prevalence",148,"MAR","Morocco",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,12128.6224061349,982.118047869934,2316.56687957178,278.958315341104
5,"Prevalence",149,"PSE","Palestine",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,2286.49649505114,129.203017320559,276.666075901187,41.1569369109204
5,"Prevalence",150,"OMN","Oman",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,1506.26733810965,28.8930196894118,55.7318915100569,10.5438713667675
5,"Prevalence",151,"QAT","Qatar",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,734.999875851895,9.97340551502632,22.0499962755568,2.93999950340758
5,"Prevalence",152,"SAU","Saudi Arabia",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,8824.55903770886,235.604232445879,573.596337451076,70.5964723016709
5,"Prevalence",153,"SYR","Syrian Arab Republic",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,3741.03559999465,562.928456621142,1260.7289971982,190.792815599727
5,"Prevalence",154,"TUN","Tunisia",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,3176.24991170713,238.326094809728,505.023735961434,73.0537479692641
5,"Prevalence",155,"TUR","Türkiye",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,19206.6840332667,696.457725917991,1459.70798652827,249.686892432467
5,"Prevalence",156,"ARE","United Arab Emirates",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,1451.97864792741,15.3340995091617,30.4915516064756,2.90395729585482
5,"Prevalence",157,"YEM","Yemen",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,18458.8218168889,13790.7820590133,16963.6572497209,7291.23461767111
5,"Prevalence",160,"AFG","Afghanistan",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,23019.5409599194,19763.8511236203,21477.2317156048,15123.8384106671
5,"Prevalence",161,"BGD","Bangladesh",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,53178.0722314454,20058.7257620575,37596.8970676319,7976.71083471681
5,"Prevalence",162,"BTN","Bhutan",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,237.176313683858,81.2475995526865,152.504369698721,33.9162128567917
5,"Prevalence",163,"IND","India",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,415867.797496863,159552.357858121,200448.278393488,123096.868059071
5,"Prevalence",164,"NPL","Nepal",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,12204.5096962658,8331.66724596906,10630.1279454475,4540.07760701088
5,"Prevalence",165,"PAK","Pakistan",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,118374.03783069,60898.678555303,91739.8793187847,28883.2652306884
5,"Prevalence",168,"AGO","Angola",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,22969.7360672217,4273.31514564266,9440.5615236281,1538.97231650385
5,"Prevalence",169,"CAF","Central African Republic",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,3602.90713773022,2595.5374610172,3195.77863116671,1606.89658342768
5,"Prevalence",170,"COG","Congo",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,2419.67656086783,217.817452387904,500.87304809964,79.8493265086384
5,"Prevalence",171,"COD","Democratic Republic of the Congo",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,54178.531166067,27113.326308696,42421.7899030304,11377.4915448741
5,"Prevalence",172,"GNQ","Equatorial Guinea",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,712.288411707138,17.008028417592,35.6144205853569,6.41059570536424
5,"Prevalence",173,"GAB","Gabon",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,818.144201682074,37.9209475981763,78.5418433614791,13.0903072269132
5,"Prevalence",175,"BDI","Burundi",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,8882.63622372394,4657.32876900568,7186.05270499267,1838.70569831086
5,"Prevalence",176,"COM","Comoros",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,323.032148572292,31.3612628435785,64.6064297144583,10.6600609028856
5,"Prevalence",177,"DJI","Djibouti",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,573.875844689597,97.7298628524684,212.334062535151,36.7280540601342
5,"Prevalence",178,"ERI","Eritrea",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,3708.8037459259,637.639701179269,1361.1309747548,241.072243485183
5,"Prevalence",179,"ETH","Ethiopia",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,66159.1416884823,20173.2881127039,38703.0978877621,7145.18730235609
5,"Prevalence",180,"KEN","Kenya",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,22446.7247709424,2308.64461415649,3501.68906426701,1414.14366056937
5,"Prevalence",181,"MDG","Madagascar",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,16049.7469393151,3275.07361699175,6869.29169002687,1219.78076738795
5,"Prevalence",182,"MWI","Malawi",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,10811.1821376758,2998.88817748895,5989.39490427241,1016.25112094153
5,"Prevalence",183,"MUS","Mauritius",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,241.632609261055,2.68649326282898,7.73224349635376,0.241632609261055
5,"Prevalence",184,"MOZ","Mozambique",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,21003.2643058082,8030.62728284352,14408.2393137845,2898.45047420154
5,"Prevalence",185,"RWA","Rwanda",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,7016.62196195688,1129.5861938505,2406.70133295121,413.980695755456
5,"Prevalence",186,"SYC","Seychelles",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,30.0698872724767,0.242320655968352,0.661537519994487,0.0300698872724767
5,"Prevalence",187,"SOM","Somalia",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,18261.1833262383,16410.8536262647,17037.6840433803,14755.0361276005
5,"Prevalence",189,"TZA","United Republic of Tanzania",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,35790.2797704042,3771.42787869107,8374.92546627458,1431.61119081617
5,"Prevalence",190,"UGA","Uganda",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,29972.2583640465,7111.37692782589,14596.4898232906,2517.6697025799
5,"Prevalence",191,"ZMB","Zambia",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,11477.1092168325,858.257806715,1870.7688023437,286.927730420813
5,"Prevalence",193,"BWA","Botswana",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,922.324483617726,192.027514485459,425.191586947772,70.0966607549472
5,"Prevalence",194,"LSO","Lesotho",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,803.277778184585,560.053156414782,709.294278136989,325.327500164757
5,"Prevalence",195,"NAM","Namibia",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,1090.89001846219,377.279511975866,710.169402018884,143.997482437009
5,"Prevalence",196,"ZAF","South Africa",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,18728.0170665928,5109.52690178986,10806.065847424,1891.52972372587
5,"Prevalence",197,"SWZ","Eswatini",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,549.50119499936,219.963989913328,379.705325744558,94.5142055398899
5,"Prevalence",198,"ZWE","Zimbabwe",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,8877.45879052558,7208.50684992268,8131.75225212143,5015.76421664695
5,"Prevalence",200,"BEN","Benin",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,9940.01431290758,3109.33259185178,6053.46871656072,1083.46156010693
5,"Prevalence",201,"BFA","Burkina Faso",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,18041.4111006124,14505.2756336242,16471.8083348591,10175.3558607454
5,"Prevalence",202,"CMR","Cameroon",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,19707.1333114161,9985.34794963542,15706.5852491986,4158.20512870879
5,"Prevalence",203,"CPV","Cabo Verde",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,161.333677511436,21.1078009301323,47.2707675108508,8.22801755308324
5,"Prevalence",204,"TCD","Chad",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,16404.1128827212,14022.8072288575,15124.5920778689,11253.2214375467
5,"Prevalence",205,"CIV","Côte d'Ivoire",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,17981.4344064915,9217.9771543015,14313.2217875673,3955.91556942813
5,"Prevalence",206,"GMB","Gambia",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,1468.27731839206,940.42659514874,1271.52815772752,469.848741885459
5,"Prevalence",207,"GHA","Ghana",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,18405.2163817526,2749.10212893681,5834.45359301557,1067.50255014165
5,"Prevalence",208,"GIN","Guinea",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,9441.88223403501,6906.95041819727,8450.48459946133,4182.75382967751
5,"Prevalence",209,"GNB","Guinea-Bissau",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,1362.51322699926,945.74640296689,1207.18671912135,562.717962750695
5,"Prevalence",210,"LBR","Liberia",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,3091.42687878385,2258.378877805,2776.1013371479,1323.13070411949
5,"Prevalence",211,"MLI","Mali",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,20222.0387130948,17195.0288051436,18685.1637708996,13811.6524410438
5,"Prevalence",212,"MRT","Mauritania",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,2570.77818363597,711.111875312591,1449.91889557069,264.790152914505
5,"Prevalence",213,"NER","Niger",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,22460.3812579481,20381.1628753867,21090.2980012132,19113.7844505138
5,"Prevalence",214,"NGA","Nigeria",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,156773.749831187,40414.338923446,77132.6849169441,16147.6962326123
5,"Prevalence",215,"STP","Sao Tome and Principe",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,93.816115264402,27.5219978734432,54.3195307380888,10.7888532554062
5,"Prevalence",216,"SEN","Senegal",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,9137.43257592889,1722.11689986194,3874.27141219385,603.070550011307
5,"Prevalence",217,"SLE","Sierra Leone",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,5736.38131467368,4186.3486655969,5134.06127663295,2564.16244765914
5,"Prevalence",218,"TGO","Togo",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,4611.32774125161,2585.30722908063,3744.39812589631,1180.49990176041
5,"Prevalence",298,"ASM","American Samoa",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,12.7563393475016,0.0258953662453851,0.0765380360850098,0
5,"Prevalence",305,"BMU","Bermuda",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,9.29177741207344,0.0417640314848355,0.0929177741207344,0
5,"Prevalence",320,"COK","Cook Islands",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,4.17701599621138,0.00698262437981195,0.0208850799810569,0
5,"Prevalence",349,"GRL","Greenland",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,14.8094087849144,0.435345985896283,0.992230388589265,0.148094087849144
5,"Prevalence",351,"GUM","Guam",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,50.2355442564778,0.0795732821763205,0.200942177025911,0
5,"Prevalence",367,"MCO","Monaco",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,6.08074547142388,0.0498828823788946,0.0972919275427821,0.00608074547142388
5,"Prevalence",369,"NRU","Nauru",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,5.5128909058645,0.0182692289248695,0.044103127246916,0
5,"Prevalence",374,"NIU","Niue",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,0.436639724958471,0.000902474732103361,0.00261983834975082,0
5,"Prevalence",376,"MNP","Northern Mariana Islands",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,11.3720249338795,0.0201509825982212,0.0568601246693973,0
5,"Prevalence",380,"PLW","Palau",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,3.41127407546019,0.00606528240683912,0.0171283884684397,0
5,"Prevalence",385,"PRI","Puerto Rico",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,349.773485190189,2.98349860195831,5.94614924823322,0.699546970380378
5,"Prevalence",393,"KNA","Saint Kitts and Nevis",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,11.0482252297978,0.138399538975821,0.342494982123732,0.0441929009191912
5,"Prevalence",396,"SMR","San Marino",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,4.38529571345043,0.0261723245792997,0.0570088442748555,0.00438529571345043
5,"Prevalence",413,"TKL","Tokelau",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,0.335961357781255,0.000897567129618638,0.00235172950446879,0
5,"Prevalence",416,"TUV","Tuvalu",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,5.06483264657701,0.0396290894465174,0.106361485578117,0.00506483264657701
5,"Prevalence",422,"VIR","United States Virgin Islands",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,13.8136065737838,0.0599306194167641,0.138136065737838,0.0138136065737838
5,"Prevalence",433,"GBR_433","Northern Ireland",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,397.663712171904,9.91190673209853,19.8831856085952,3.57897340954714
5,"Prevalence",434,"GBR_434","Scotland",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,905.460663555088,21.8608859522646,45.2730331777544,7.2436853084407
5,"Prevalence",435,"SSD","South Sudan",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,7263.53165091095,3478.33869376671,5549.33818129596,1452.70633018219
5,"Prevalence",482,"ZAF_482","Eastern Cape",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,2238.8603649607,274.059906197267,839.572636860264,64.9269505838604
5,"Prevalence",483,"ZAF_483","Free State",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,809.944895481776,228.511292919089,537.8034105999,48.5966937289066
5,"Prevalence",484,"ZAF_484","Gauteng",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,4684.12792603089,2028.80513195323,3686.40867778631,665.146165496386
5,"Prevalence",485,"ZAF_485","KwaZulu-Natal",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,3764.56740241707,333.900675575172,899.73160917768,82.8204828531756
5,"Prevalence",486,"ZAF_486","Limpopo",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,2170.30157190642,856.676747151208,1710.19763866226,266.947093344489
5,"Prevalence",487,"ZAF_487","Mpumalanga",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,1793.44996482214,535.368468470106,1174.7097269585,127.334947502372
5,"Prevalence",488,"ZAF_488","North-West",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,998.177933608392,271.182267001284,639.832055442979,64.8815656845455
5,"Prevalence",489,"ZAF_489","Northern Cape",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,466.017970028935,181.594114830424,373.280393993177,44.2717071527488
5,"Prevalence",490,"ZAF_490","Western Cape",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,1802.56903733649,660.08359261929,1364.54476126372,174.849196621639
5,"Prevalence",522,"SDN","Sudan",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,21834.4580174783,6650.39992787534,13340.8538486792,2139.77688571287
5,"Prevalence",523,"USA_523","Alabama",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,1120.58985755841,13.9885986797649,31.3765160116356,3.36176957267524
5,"Prevalence",524,"USA_524","Alaska",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,160.660699891461,1.7023193773235,3.6951960975036,0.321321399782922
5,"Prevalence",525,"USA_525","Arizona",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,1457.47216389136,27.4963686147184,68.5011917028941,7.28736081945682
5,"Prevalence",526,"USA_526","Arkansas",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,678.456445603703,9.97934710743579,22.3890627049222,2.71382578241481
5,"Prevalence",527,"USA_527","California",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,7881.71642118547,135.1469983171,299.505224005048,39.4085821059273
5,"Prevalence",528,"USA_528","Colorado",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,1283.35981867275,14.7475405403868,33.3673552854915,3.85007945601825
5,"Prevalence",529,"USA_529","Connecticut",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,662.428050918292,8.30197000364522,18.5479854257122,1.98728415275488
5,"Prevalence",530,"USA_530","Delaware",3,"Both",2,"Early Neonatal",2021,1,"Number",242,"Lead exposure in blood",5,200.452910662313,2.26467054968736,5.01132276655783,0.400905821324626
