"measure_id","measure_name","location_id","ihme_loc_id","location_name","sex_id","sex","age_group_id","age_group_name","year_id","metric_id","metric_name","rei_id","rei_name","threshold","population","mean","upper","lower"
18,"Proportion",558,"USA_558","Ohio",3,"Both",19,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0.002681817998102064,0.0268,0
18,"Proportion",558,"USA_558","Ohio",3,"Both",20,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0.0028738608554202245,0.0224,0
18,"Proportion",558,"USA_558","Ohio",3,"Both",30,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0.002298599915942455,0.0186,0
18,"Proportion",558,"USA_558","Ohio",3,"Both",31,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0.004477838345420482,0.0298,0
18,"Proportion",558,"USA_558","Ohio",3,"Both",32,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0.0038538651398512523,0.0334,0
18,"Proportion",558,"USA_558","Ohio",3,"Both",34,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0,0,0
18,"Proportion",558,"USA_558","Ohio",3,"Both",235,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0.007142546883112465,0.0372,0
18,"Proportion",558,"USA_558","Ohio",3,"Both",238,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0,0,0
18,"Proportion",558,"USA_558","Ohio",3,"Both",388,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0,0,0
18,"Proportion",558,"USA_558","Ohio",3,"Both",389,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0,0,0
18,"Proportion",558,"USA_558","Ohio",3,"Both",NA,"0 to 14",2023,NA,NA,242,"Lead exposure in blood",50,2115192.107027291,0,0,0
18,"Proportion",558,"USA_558","Ohio",3,"Both",NA,"25+",2023,NA,NA,242,"Lead exposure in blood",50,8230423.042978826,0.001649855313145577,0.0236,0
18,"Proportion",558,"USA_558","Ohio",3,"Both",NA,"<1",2023,NA,NA,242,"Lead exposure in blood",50,128200.52315435978,0,0,0
18,"Proportion",558,"USA_558","Ohio",3,"Both",NA,"<20",2023,NA,NA,242,"Lead exposure in blood",50,2891843.715459966,0,0,0
18,"Proportion",558,"USA_558","Ohio",3,"Both",NA,"<5",2023,NA,NA,242,"Lead exposure in blood",50,658894.0648789064,0,0,0
18,"Proportion",558,"USA_558","Ohio",3,"Both",22,"All ages",2023,NA,NA,242,"Lead exposure in blood",50,11885859.40610827,0.0011424505980540322,0.0174,0
18,"Proportion",558,"USA_558","Ohio",3,"Both",NA,"Neonates",2023,NA,NA,242,"Lead exposure in blood",50,9827.087208358775,0,0,0
18,"Proportion",559,"USA_559","Oklahoma",3,"Both",2,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,9.217615230315394e-5,0,0
18,"Proportion",559,"USA_559","Oklahoma",3,"Both",3,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,2.0511945159514846e-4,0.001,0
18,"Proportion",559,"USA_559","Oklahoma",3,"Both",6,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0,0,0
18,"Proportion",559,"USA_559","Oklahoma",3,"Both",7,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0,0,0
18,"Proportion",559,"USA_559","Oklahoma",3,"Both",8,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0,0,0
18,"Proportion",559,"USA_559","Oklahoma",3,"Both",9,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0,0,0
18,"Proportion",559,"USA_559","Oklahoma",3,"Both",10,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,1.9939708673648017e-5,0,0
18,"Proportion",559,"USA_559","Oklahoma",3,"Both",11,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,2.447472062150717e-4,0.0044,0
18,"Proportion",559,"USA_559","Oklahoma",3,"Both",12,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,9.255135470677384e-4,0.0138,0
18,"Proportion",559,"USA_559","Oklahoma",3,"Both",13,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0.0015679966172210964,0.0224,0
18,"Proportion",559,"USA_559","Oklahoma",3,"Both",14,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0.0025221003474685064,0.0306,0
18,"Proportion",559,"USA_559","Oklahoma",3,"Both",15,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0.002659701645261675,0.0314,0
18,"Proportion",559,"USA_559","Oklahoma",3,"Both",16,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0.002757505600021061,0.0288,0
18,"Proportion",559,"USA_559","Oklahoma",3,"Both",17,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0.0027695075784366814,0.029,0
18,"Proportion",559,"USA_559","Oklahoma",3,"Both",18,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0.0024359024623534604,0.0166,0
18,"Proportion",559,"USA_559","Oklahoma",3,"Both",19,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0.002657769795831851,0.0188,0
18,"Proportion",559,"USA_559","Oklahoma",3,"Both",20,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0.0039650027481553714,0.029,0
18,"Proportion",559,"USA_559","Oklahoma",3,"Both",30,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0.004263756172920031,0.0258,0
18,"Proportion",559,"USA_559","Oklahoma",3,"Both",31,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0.009527418782924624,0.0372,0
18,"Proportion",559,"USA_559","Oklahoma",3,"Both",32,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0.007525145403039093,0.0364,0
18,"Proportion",559,"USA_559","Oklahoma",3,"Both",34,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,5.2642475800526056e-5,0,0
18,"Proportion",559,"USA_559","Oklahoma",3,"Both",235,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0.007134642527475172,0.0352,0
18,"Proportion",559,"USA_559","Oklahoma",3,"Both",238,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,2.5196775964974244e-4,0,0
18,"Proportion",559,"USA_559","Oklahoma",3,"Both",388,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,2.3957299466199992e-4,0,0
18,"Proportion",559,"USA_559","Oklahoma",3,"Both",389,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,2.4975523756604555e-4,0.004,0
18,"Proportion",559,"USA_559","Oklahoma",3,"Both",NA,"0 to 14",2023,NA,NA,242,"Lead exposure in blood",50,793585.6677422654,4.0508084163066625e-5,0,0
18,"Proportion",559,"USA_559","Oklahoma",3,"Both",NA,"25+",2023,NA,NA,242,"Lead exposure in blood",50,2684692.6434861226,0.0021050456232032315,0.025,0
18,"Proportion",559,"USA_559","Oklahoma",3,"Both",NA,"<1",2023,NA,NA,242,"Lead exposure in blood",50,48927.68632594618,2.3980986201765377e-4,0,0
18,"Proportion",559,"USA_559","Oklahoma",3,"Both",NA,"<20",2023,NA,NA,242,"Lead exposure in blood",50,1081489.2754220848,2.972441405575744e-5,0,0
18,"Proportion",559,"USA_559","Oklahoma",3,"Both",NA,"<5",2023,NA,NA,242,"Lead exposure in blood",50,249502.64996299497,1.288428600829466e-4,0,0
18,"Proportion",559,"USA_559","Oklahoma",3,"Both",22,"All ages",2023,NA,NA,242,"Lead exposure in blood",50,4060371.9091930445,0.001399760234023843,0.0182,0
18,"Proportion",559,"USA_559","Oklahoma",3,"Both",NA,"Neonates",2023,NA,NA,242,"Lead exposure in blood",50,3768.4535632673787,1.7683462449328435e-4,0,0
18,"Proportion",560,"USA_560","Oregon",3,"Both",2,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0,0,0
18,"Proportion",560,"USA_560","Oregon",3,"Both",3,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0,0,0
18,"Proportion",560,"USA_560","Oregon",3,"Both",6,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0,0,0
18,"Proportion",560,"USA_560","Oregon",3,"Both",7,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0,0,0
18,"Proportion",560,"USA_560","Oregon",3,"Both",8,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0,0,0
18,"Proportion",560,"USA_560","Oregon",3,"Both",9,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0,0,0
18,"Proportion",560,"USA_560","Oregon",3,"Both",10,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0,0,0
18,"Proportion",560,"USA_560","Oregon",3,"Both",11,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,9.774271686996522e-6,0,0
18,"Proportion",560,"USA_560","Oregon",3,"Both",12,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,4.910477061280334e-5,0,0
18,"Proportion",560,"USA_560","Oregon",3,"Both",13,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,4.137186341964847e-4,0.0074,0
18,"Proportion",560,"USA_560","Oregon",3,"Both",14,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,8.70639046230256e-4,0.012799999999999999,0
18,"Proportion",560,"USA_560","Oregon",3,"Both",15,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0.00228095170994609,0.0288,0
18,"Proportion",560,"USA_560","Oregon",3,"Both",16,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0.0030856855122777123,0.0358,0
18,"Proportion",560,"USA_560","Oregon",3,"Both",17,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0.003372625494827977,0.0346,0
18,"Proportion",560,"USA_560","Oregon",3,"Both",18,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0.0034602159762363595,0.0342,0
18,"Proportion",560,"USA_560","Oregon",3,"Both",19,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0.0031934460095165086,0.0316,0
18,"Proportion",560,"USA_560","Oregon",3,"Both",20,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0.002578426025507263,0.0256,0
18,"Proportion",560,"USA_560","Oregon",3,"Both",30,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0.0025426918955941268,0.0224,0
18,"Proportion",560,"USA_560","Oregon",3,"Both",31,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0.003502346383971006,0.0222,0
18,"Proportion",560,"USA_560","Oregon",3,"Both",32,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0.003655246981498314,0.0276,0
18,"Proportion",560,"USA_560","Oregon",3,"Both",34,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0,0,0
18,"Proportion",560,"USA_560","Oregon",3,"Both",235,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0.006377813322134202,0.0344,0
18,"Proportion",560,"USA_560","Oregon",3,"Both",238,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0,0,0
18,"Proportion",560,"USA_560","Oregon",3,"Both",388,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0,0,0
18,"Proportion",560,"USA_560","Oregon",3,"Both",389,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0,0,0
18,"Proportion",560,"USA_560","Oregon",3,"Both",NA,"0 to 14",2023,NA,NA,242,"Lead exposure in blood",50,678038.4708123672,0,0,0
18,"Proportion",560,"USA_560","Oregon",3,"Both",NA,"25+",2023,NA,NA,242,"Lead exposure in blood",50,3084136.517457535,0.001713086491138967,0.0256,0
18,"Proportion",560,"USA_560","Oregon",3,"Both",NA,"<1",2023,NA,NA,242,"Lead exposure in blood",50,38900.663609071955,0,0,0
18,"Proportion",560,"USA_560","Oregon",3,"Both",NA,"<20",2023,NA,NA,242,"Lead exposure in blood",50,933584.1788649651,0,0,0
18,"Proportion",560,"USA_560","Oregon",3,"Both",NA,"<5",2023,NA,NA,242,"Lead exposure in blood",50,199890.25734239953,0,0,0
18,"Proportion",560,"USA_560","Oregon",3,"Both",22,"All ages",2023,NA,NA,242,"Lead exposure in blood",50,4265101.091015885,0.0012387496784106674,0.02,0
18,"Proportion",560,"USA_560","Oregon",3,"Both",NA,"Neonates",2023,NA,NA,242,"Lead exposure in blood",50,2961.9382569357613,0,0,0
18,"Proportion",561,"USA_561","Pennsylvania",3,"Both",2,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,4.0955233822037074e-5,0,0
18,"Proportion",561,"USA_561","Pennsylvania",3,"Both",3,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,1.453321220018799e-4,0,0
18,"Proportion",561,"USA_561","Pennsylvania",3,"Both",6,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0,0,0
18,"Proportion",561,"USA_561","Pennsylvania",3,"Both",7,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0,0,0
18,"Proportion",561,"USA_561","Pennsylvania",3,"Both",8,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0,0,0
18,"Proportion",561,"USA_561","Pennsylvania",3,"Both",9,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0,0,0
18,"Proportion",561,"USA_561","Pennsylvania",3,"Both",10,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0,0,0
18,"Proportion",561,"USA_561","Pennsylvania",3,"Both",11,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,1.740410903023398e-4,0,0
18,"Proportion",561,"USA_561","Pennsylvania",3,"Both",12,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,5.296298650039256e-4,0.0094,0
18,"Proportion",561,"USA_561","Pennsylvania",3,"Both",13,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,9.235730316411873e-4,0.0134,0
18,"Proportion",561,"USA_561","Pennsylvania",3,"Both",14,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0.0014487071005597385,0.0216,0
18,"Proportion",561,"USA_561","Pennsylvania",3,"Both",15,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0.002928092791295799,0.031,0
18,"Proportion",561,"USA_561","Pennsylvania",3,"Both",16,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0.003506705448233956,0.035,0
18,"Proportion",561,"USA_561","Pennsylvania",3,"Both",17,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0.003261661052261823,0.03,0
18,"Proportion",561,"USA_561","Pennsylvania",3,"Both",18,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0.002639143675558204,0.025,0
18,"Proportion",561,"USA_561","Pennsylvania",3,"Both",19,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0.00283424844966988,0.0238,0
18,"Proportion",561,"USA_561","Pennsylvania",3,"Both",20,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0.0030384963608027847,0.0236,0
18,"Proportion",561,"USA_561","Pennsylvania",3,"Both",30,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0.003921341143670762,0.028,0
18,"Proportion",561,"USA_561","Pennsylvania",3,"Both",31,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0.007476202895569684,0.0338,0
18,"Proportion",561,"USA_561","Pennsylvania",3,"Both",32,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0.006472254150443956,0.0322,0
18,"Proportion",561,"USA_561","Pennsylvania",3,"Both",34,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,3.888938396106771e-5,0,0
18,"Proportion",561,"USA_561","Pennsylvania",3,"Both",235,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0.006680484513992662,0.0328,0
18,"Proportion",561,"USA_561","Pennsylvania",3,"Both",238,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,8.603587991512253e-5,0,0
18,"Proportion",561,"USA_561","Pennsylvania",3,"Both",388,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,5.7325056719725295e-5,0,0
18,"Proportion",561,"USA_561","Pennsylvania",3,"Both",389,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,1.6580371564620973e-4,0,0
18,"Proportion",561,"USA_561","Pennsylvania",3,"Both",NA,"0 to 14",2023,NA,NA,242,"Lead exposure in blood",50,2162384.907675236,1.9480454730836237e-5,0,0
18,"Proportion",561,"USA_561","Pennsylvania",3,"Both",NA,"25+",2023,NA,NA,242,"Lead exposure in blood",50,9244523.349790338,0.0021145271586566843,0.0264,0
18,"Proportion",561,"USA_561","Pennsylvania",3,"Both",NA,"<1",2023,NA,NA,242,"Lead exposure in blood",50,128721.02283355425,1.1630686093874337e-4,0,0
18,"Proportion",561,"USA_561","Pennsylvania",3,"Both",NA,"<20",2023,NA,NA,242,"Lead exposure in blood",50,2983031.713758994,1.4121285104115896e-5,0,0
18,"Proportion",561,"USA_561","Pennsylvania",3,"Both",NA,"<5",2023,NA,NA,242,"Lead exposure in blood",50,668009.8638019966,6.305931032943098e-5,0,0
18,"Proportion",561,"USA_561","Pennsylvania",3,"Both",22,"All ages",2023,NA,NA,242,"Lead exposure in blood",50,13046703.963241154,0.0015015225292507991,0.021,0
18,"Proportion",561,"USA_561","Pennsylvania",3,"Both",NA,"Neonates",2023,NA,NA,242,"Lead exposure in blood",50,9826.476009431457,1.1921151117812566e-4,0,0
18,"Proportion",562,"USA_562","Rhode Island",3,"Both",2,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,7.271704404733666e-4,0.012,0
18,"Proportion",562,"USA_562","Rhode Island",3,"Both",3,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,7.025644569835499e-4,0.011,0
18,"Proportion",562,"USA_562","Rhode Island",3,"Both",6,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0,0,0
18,"Proportion",562,"USA_562","Rhode Island",3,"Both",7,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0,0,0
18,"Proportion",562,"USA_562","Rhode Island",3,"Both",8,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0,0,0
18,"Proportion",562,"USA_562","Rhode Island",3,"Both",9,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,1.0057890353235206e-5,0,0
18,"Proportion",562,"USA_562","Rhode Island",3,"Both",10,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,1.452705514208957e-4,0,0
18,"Proportion",562,"USA_562","Rhode Island",3,"Both",11,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,8.689955594036041e-4,0.0126,0
18,"Proportion",562,"USA_562","Rhode Island",3,"Both",12,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0.0013093298234492076,0.0206,0
18,"Proportion",562,"USA_562","Rhode Island",3,"Both",13,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0.0025707857929939144,0.0314,0
18,"Proportion",562,"USA_562","Rhode Island",3,"Both",14,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0.003991886608694791,0.0356,0
18,"Proportion",562,"USA_562","Rhode Island",3,"Both",15,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0.0025679488604589264,0.0264,0
18,"Proportion",562,"USA_562","Rhode Island",3,"Both",16,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0.0029691523632486097,0.023,0
18,"Proportion",562,"USA_562","Rhode Island",3,"Both",17,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0.003023349280681258,0.0236,0
18,"Proportion",562,"USA_562","Rhode Island",3,"Both",18,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0.005257983268492428,0.0314,0
18,"Proportion",562,"USA_562","Rhode Island",3,"Both",19,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0.005831258776202973,0.0334,0
18,"Proportion",562,"USA_562","Rhode Island",3,"Both",20,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0.00837415300016483,0.038,0
18,"Proportion",562,"USA_562","Rhode Island",3,"Both",30,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0.008927682355379819,0.0368,0
18,"Proportion",562,"USA_562","Rhode Island",3,"Both",31,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0.012260073850903434,0.0472,0
18,"Proportion",562,"USA_562","Rhode Island",3,"Both",32,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0.01013677593451008,0.0412,0
18,"Proportion",562,"USA_562","Rhode Island",3,"Both",34,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,3.541840722602298e-4,0.0063333333333333,0
18,"Proportion",562,"USA_562","Rhode Island",3,"Both",235,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0.011977858222624925,0.0506,0
18,"Proportion",562,"USA_562","Rhode Island",3,"Both",238,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,5.199364814858711e-4,0.009,0
18,"Proportion",562,"USA_562","Rhode Island",3,"Both",388,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,5.04291675680501e-4,0.01,0
18,"Proportion",562,"USA_562","Rhode Island",3,"Both",389,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0.00063128365340653695,0.01,0
18,"Proportion",562,"USA_562","Rhode Island",3,"Both",NA,"0 to 14",2023,NA,NA,242,"Lead exposure in blood",50,170991.32575553714,1.3453801084625954e-4,0,0
18,"Proportion",562,"USA_562","Rhode Island",3,"Both",NA,"25+",2023,NA,NA,242,"Lead exposure in blood",50,788799.0664801832,0.0034843811912143637,0.0302,0
18,"Proportion",562,"USA_562","Rhode Island",3,"Both",NA,"<1",2023,NA,NA,242,"Lead exposure in blood",50,10303.89195884181,5.833535061426977e-4,0.01,0
18,"Proportion",562,"USA_562","Rhode Island",3,"Both",NA,"<20",2023,NA,NA,242,"Lead exposure in blood",50,240765.41887272254,9.55487417870247e-5,0,0
18,"Proportion",562,"USA_562","Rhode Island",3,"Both",NA,"<5",2023,NA,NA,242,"Lead exposure in blood",50,53345.7630623551,4.312401120258506e-4,0.008,0
18,"Proportion",562,"USA_562","Rhode Island",3,"Both",22,"All ages",2023,NA,NA,242,"Lead exposure in blood",50,1109530.181892496,0.0024986122912035937,0.0266,0
18,"Proportion",562,"USA_562","Rhode Island",3,"Both",NA,"Neonates",2023,NA,NA,242,"Lead exposure in blood",50,788.8963856760492,7.087224583110386e-4,0.011,0
18,"Proportion",563,"USA_563","South Carolina",3,"Both",2,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0,0,0
18,"Proportion",563,"USA_563","South Carolina",3,"Both",3,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,2.0394090651099774e-5,0,0
18,"Proportion",563,"USA_563","South Carolina",3,"Both",6,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0,0,0
18,"Proportion",563,"USA_563","South Carolina",3,"Both",7,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0,0,0
18,"Proportion",563,"USA_563","South Carolina",3,"Both",8,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0,0,0
18,"Proportion",563,"USA_563","South Carolina",3,"Both",9,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0,0,0
18,"Proportion",563,"USA_563","South Carolina",3,"Both",10,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0,0,0
18,"Proportion",563,"USA_563","South Carolina",3,"Both",11,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,4.850456592330052e-5,0,0
18,"Proportion",563,"USA_563","South Carolina",3,"Both",12,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,2.55440769128891e-4,0.0024,0
18,"Proportion",563,"USA_563","South Carolina",3,"Both",13,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,6.828501339348146e-4,0.0118,0
18,"Proportion",563,"USA_563","South Carolina",3,"Both",14,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0.0011783247029504475,0.0176,0
18,"Proportion",563,"USA_563","South Carolina",3,"Both",15,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0.0024967571458573714,0.03,0
18,"Proportion",563,"USA_563","South Carolina",3,"Both",16,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0.0029894660167195677,0.0314,0
18,"Proportion",563,"USA_563","South Carolina",3,"Both",17,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0.0030333968227162487,0.0324,0
18,"Proportion",563,"USA_563","South Carolina",3,"Both",18,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0.002455860994011263,0.028200000000000003,0
18,"Proportion",563,"USA_563","South Carolina",3,"Both",19,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0.0024855634815870416,0.0238,0
18,"Proportion",563,"USA_563","South Carolina",3,"Both",20,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0.0029889882704128568,0.023,0
18,"Proportion",563,"USA_563","South Carolina",3,"Both",30,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0.0023198804842931827,0.0192,0
18,"Proportion",563,"USA_563","South Carolina",3,"Both",31,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0.004562462343204281,0.0278,0
18,"Proportion",563,"USA_563","South Carolina",3,"Both",32,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0.0031419302018332227,0.0268,0
18,"Proportion",563,"USA_563","South Carolina",3,"Both",34,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0,0,0
18,"Proportion",563,"USA_563","South Carolina",3,"Both",235,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0.006882788278852888,0.036,0
18,"Proportion",563,"USA_563","South Carolina",3,"Both",238,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0,0,0
18,"Proportion",563,"USA_563","South Carolina",3,"Both",388,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,1.0194666180763727e-5,0,0
18,"Proportion",563,"USA_563","South Carolina",3,"Both",389,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,1.610420902504123e-4,0,0
18,"Proportion",563,"USA_563","South Carolina",3,"Both",NA,"0 to 14",2023,NA,NA,242,"Lead exposure in blood",50,929749.4093179327,5.37561495009311e-6,0,0
18,"Proportion",563,"USA_563","South Carolina",3,"Both",NA,"25+",2023,NA,NA,242,"Lead exposure in blood",50,3686334.0825937074,0.0017201803900180222,0.0236,0
18,"Proportion",563,"USA_563","South Carolina",3,"Both",NA,"<1",2023,NA,NA,242,"Lead exposure in blood",50,58395.81260474582,8.558789751584984e-5,0,0
18,"Proportion",563,"USA_563","South Carolina",3,"Both",NA,"<20",2023,NA,NA,242,"Lead exposure in blood",50,1279841.9860192747,3.905149916291659e-6,0,0
18,"Proportion",563,"USA_563","South Carolina",3,"Both",NA,"<5",2023,NA,NA,242,"Lead exposure in blood",50,294859.7162942391,1.6950348075293498e-5,0,0
18,"Proportion",563,"USA_563","South Carolina",3,"Both",22,"All ages",2023,NA,NA,242,"Lead exposure in blood",50,5316139.817632746,0.0011937529471494207,0.0168,0
18,"Proportion",563,"USA_563","South Carolina",3,"Both",NA,"Neonates",2023,NA,NA,242,"Lead exposure in blood",50,4508.663666816703,1.52861199752445e-5,0,0
18,"Proportion",564,"USA_564","South Dakota",3,"Both",2,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0,0,0
18,"Proportion",564,"USA_564","South Dakota",3,"Both",3,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0,0,0
18,"Proportion",564,"USA_564","South Dakota",3,"Both",6,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0,0,0
18,"Proportion",564,"USA_564","South Dakota",3,"Both",7,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0,0,0
18,"Proportion",564,"USA_564","South Dakota",3,"Both",8,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0,0,0
18,"Proportion",564,"USA_564","South Dakota",3,"Both",9,NA,2023,NA,NA,242,"Lead exposure in blood",50,NA,0,0,0
